HMDB_ID;Name;Formula;Monoisotopic Molecular Weight (exact_mass);Average Molecular Weight
HMDB40023;5-Acetyl-2,3-dihydro-7-methyl-1H-pyrrolizine;C10H13NO;163.099714;163.2163
HMDB40024;5-Acetyl-2,3-dihydro-6-methyl-1H-pyrrolizine;C10H13NO;163.099714;163.2163
HMDB40025;1-(2,3-Dihydro-5-methyl-1H-pyrrolizin-7-yl)ethanone;C10H13NO;163.099714;163.2163
HMDB40026;2,3-Dihydro-5,6-dimethyl-1H-pyrrolizine-7-carboxaldehyde;C10H13NO;163.099714;163.2163
HMDB41927;Methcathinone;C10H13NO;163.099714;163.2163
HMDB01189;2(N)-Methyl-norsalsolinol;C10H13NO2;179.0946287;179.2157
HMDB05199;(R)-Salsolinol;C10H13NO2;179.0946287;179.2157
HMDB29223;alpha-Methylphenylalanine;C10H13NO2;179.0946287;179.2157
HMDB29224;N-methylphenylalanine;C10H13NO2;179.0946287;179.2157
HMDB30372;Maltoxazine;C10H13NO2;179.0946287;179.2157
HMDB31811;3,5-Dimethylphenyl methylcarbamate;C10H13NO2;179.0946287;179.2157
HMDB33763;Ethyl N-methylanthranilate;C10H13NO2;179.0946287;179.2157
HMDB39655;1,2,3,4,5,6-Hexahydro-5-(1-hydroxyethylidene)-7H-cyclopenta[b]pyridin-7-one;C10H13NO2;179.0946287;179.2157
HMDB40021;2,3-Dihydro-5-(3-hydroxypropanoyl)-1H-pyrrolizine;C10H13NO2;179.0946287;179.2157
HMDB41931;3,4-Methylenedioxyamphetamine;C10H13NO2;179.0946287;179.2157
HMDB42012;Salsolinol;C10H13NO2;179.0946287;179.2157
HMDB14903;Metyrosine;C10H13NO3;195.0895433;195.2151
HMDB29217;Tyrosine methylester;C10H13NO3;195.0895433;195.2151
HMDB41943;N-Acetyldopamine;C10H13NO3;195.0895433;195.2151
HMDB60065;N-methyl-4,6,7-trihydroxy-1,2,3,4-tetrahydroisoquinoline;C10H13NO3;195.0895433;195.2151
HMDB60351;2-Phenyl-1,3-propanediol monocarbamate;C10H13NO3;195.0895433;195.2151
HMDB01434;3-Methoxytyrosine;C10H13NO4;211.0844579;211.2145
HMDB11754;Methyldopa;C10H13NO4;211.0844579;211.2145
HMDB60747;3-O-Methyl-a-methyldopa;C10H13NO4;211.0844579;211.2145
HMDB05805;p-Cymene;C10H14;134.1095504;134.2182
HMDB32627;1-Methyl-2-propylbenzene;C10H14;134.1095504;134.2182
HMDB37013;p-Mentha-1,3,8-triene;C10H14;134.1095504;134.2182
HMDB37050;1-Isopropyl-2-methylbenzene;C10H14;134.1095504;134.2182
HMDB37051;1-Isopropyl-3-methylbenzene;C10H14;134.1095504;134.2182
HMDB59812;Butylbenzene;C10H14;134.1095504;134.2182
HMDB59821;m-Propyltoluene;C10H14;134.1095504;134.2182
HMDB59823;Prehnitene;C10H14;134.1095504;134.2182
HMDB59832;4-Ethyl-o-xylene;C10H14;134.1095504;134.2182
HMDB59890;2-Ethyl-p-xylene;C10H14;134.1095504;134.2182
HMDB01934;L(-)-Nicotine pestanal;C10H14N2;162.1156985;162.2316
HMDB04350;Anabasine;C10H14N2;162.1156985;162.2316
HMDB14330;Nicotine;C10H14N2;162.1156985;162.2316
HMDB39982;Trimethyl-2-propenylpyrazine;C10H14N2;162.1156985;162.2316
HMDB01240;Pseudooxynicotine;C10H14N2O;178.1106131;178.231
HMDB01329;2'-Hydroxynicotine;C10H14N2O;178.1106131;178.231
HMDB01497;Nicotine-1'-N-oxide;C10H14N2O;178.1106131;178.231
HMDB60679;Glycinexylidide;C10H14N2O;178.1106131;178.231
HMDB41440;Laccarin;C10H14N2O2;194.1055277;194.2304
HMDB15441;Aprobarbital;C10H14N2O3;210.1004423;210.2298
HMDB00245;Porphobilinogen;C10H14N2O4;226.0953569;226.2292
HMDB00273;Thymidine;C10H14N2O5;242.0902716;242.2286
HMDB15394;Telbivudine;C10H14N2O5;242.0902716;242.2286
HMDB00884;Ribothymidine;C10H14N2O6;258.0851862;258.228
HMDB02331;Imidazoleacetic acid riboside;C10H14N2O6;258.0851862;258.228
HMDB04813;3-Methyluridine;C10H14N2O6;258.0851862;258.228
HMDB28818;Glutamyl-Glutamate;C10H14N2O7;274.0801008;274.2274
HMDB03536;dIDP;C10H14N4O10P2;412.0185157;412.1865
HMDB60660;6-Mercaptopurine ribonucleoside 5'-diphosphate;C10H14N4O10P2S;443.9905864;444.251
HMDB03335;IDP;C10H14N4O11P2;428.0134303;428.1859
HMDB14789;Dyphylline;C10H14N4O4;254.101505;254.2426
HMDB28755;Aspartyl-Histidine;C10H14N4O5;270.0964196;270.242
HMDB28881;Histidinyl-Aspartate;C10H14N4O5;270.0964196;270.242
HMDB01003;Adenosine phosphosulfate;C10H14N5O10PS;427.0198989;427.284
HMDB04112;Adenylylselenate;C10H14N5O10PSe;474.96435;474.18
HMDB61067;arabinofuranosylguanine;C10H14N5O5;284.0994936;284.2487
HMDB00905;Deoxyadenosine monophosphate;C10H14N5O6P;331.0681697;331.2218
HMDB00045;Adenosine monophosphate;C10H14N5O7P;347.0630843;347.2212
HMDB01044;2'-Deoxyguanosine 5'-monophosphate;C10H14N5O7P;347.0630843;347.2212
HMDB03540;3'-AMP;C10H14N5O7P;347.0630843;347.2212
HMDB11617;Adenosine 2'-phosphate;C10H14N5O7P;347.0630843;347.2212
HMDB59594;2-hydroxy-dAMP;C10H14N5O7P;347.0630843;347.2212
HMDB60415;6-Thioguanosine monophosphate;C10H14N5O7PS;379.035155;379.286
HMDB60789;6-Thioguanylic acid;C10H14N5O7PS;379.035155;379.286
HMDB01397;Guanosine monophosphate;C10H14N5O8P;363.057999;363.2206
HMDB11670;8-Oxo-dGMP;C10H14N5O8P;363.057999;363.2206
HMDB59639;Cyclic pyranopterin monophosphate;C10H14N5O8P;363.057999;363.2206
HMDB01355;Parathion;C10H14NO5PS;291.0330298;291.261
HMDB13035;Paraoxon;C10H14NO6P;275.0558737;275.195
HMDB01878;Thymol;C10H14O;150.1044651;150.2176
HMDB03647;Perillyl aldehyde;C10H14O;150.1044651;150.2176
HMDB04487;(+)-(S)-Carvone;C10H14O;150.1044651;150.2176
HMDB29652;2-(4-Methylphenyl)-2-propanol;C10H14O;150.1044651;150.2176
HMDB31570;2-Methyl-1-phenyl-2-propanol;C10H14O;150.1044651;150.2176
HMDB31613;4-Phenyl-2-butanol;C10H14O;150.1044651;150.2176
HMDB31817;Cuminyl alcohol;C10H14O;150.1044651;150.2176
HMDB32063;4-tert-Butylphenol;C10H14O;150.1044651;150.2176
HMDB32213;2-trans-4-trans-7-cis-Decatrienal;C10H14O;150.1044651;150.2176
HMDB32626;1-Methoxy-4-propylbenzene;C10H14O;150.1044651;150.2176
HMDB33544;(2E,4Z,7Z)-2,4,7-Decatrienal;C10H14O;150.1044651;150.2176
HMDB34846;2-(4-Methylphenyl)-1-propanol;C10H14O;150.1044651;150.2176
HMDB34921;Teresantalal;C10H14O;150.1044651;150.2176
HMDB35089;(R)-Carvone;C10H14O;150.1044651;150.2176
HMDB35172;2,6,6-Trimethyl-1,4-cyclohexadiene-1-carboxaldehyde;C10H14O;150.1044651;150.2176
HMDB35250;Myrtenal;C10H14O;150.1044651;150.2176
HMDB35591;3-Caren-5-one;C10H14O;150.1044651;150.2176
HMDB35761;(-)-Pinocarvone;C10H14O;150.1044651;150.2176
HMDB35770;5-Isopropyl-2-methylphenol;C10H14O;150.1044651;150.2176
HMDB35824;Carvone;C10H14O;150.1044651;150.2176
HMDB36061;Safranal;C10H14O;150.1044651;150.2176
HMDB36070;1-Acetyl-4-isopropenylcyclopentene;C10H14O;150.1044651;150.2176
HMDB36089;(R)-Menthofuran;C10H14O;150.1044651;150.2176
HMDB36999;Piperitenone;C10H14O;150.1044651;150.2176
HMDB37561;Linden ether;C10H14O;150.1044651;150.2176
HMDB38913;4,6-Decadiyn-1-ol;C10H14O;150.1044651;150.2176
HMDB04586;Perillic acid;C10H14O2;166.0993797;166.217
HMDB29691;Wine lactone;C10H14O2;166.0993797;166.217
HMDB31085;6-Pentyl-2H-pyran-2-one;C10H14O2;166.0993797;166.217
HMDB32062;2-tert-Butyl-1,4-benzenediol;C10H14O2;166.0993797;166.217
HMDB32135;2-Methoxy-4-propylphenol;C10H14O2;166.0993797;166.217
HMDB32462;Pentyl 2-furyl ketone;C10H14O2;166.0993797;166.217
HMDB32615;1,1-Dimethoxy-2-phenylethane;C10H14O2;166.0993797;166.217
HMDB34922;alpha-Teresantalic acid;C10H14O2;166.0993797;166.217
HMDB35063;Epinepetalactone;C10H14O2;166.0993797;166.217
HMDB35235;2,4,7-Decatrienoic acid;C10H14O2;166.0993797;166.217
HMDB35328;Perilla ketone;C10H14O2;166.0993797;166.217
HMDB36042;Marmelolactone A;C10H14O2;166.0993797;166.217
HMDB36084;Isomintlactone;C10H14O2;166.0993797;166.217
HMDB36878;1,4-Epidioxy-p-mentha-2,8-diene;C10H14O2;166.0993797;166.217
HMDB36879;1,2:3,4-Diepoxy-p-menth-8-ene;C10H14O2;166.0993797;166.217
HMDB37011;5-Hydroxy-p-mentha-6,8-dien-2-one;C10H14O2;166.0993797;166.217
HMDB37012;2-Hydroxy-p-mentha-1,8-dien-6-one;C10H14O2;166.0993797;166.217
HMDB37044;Rotundifolone;C10H14O2;166.0993797;166.217
HMDB39382;(1xi,4xi,6xi)-Carvone oxide;C10H14O2;166.0993797;166.217
HMDB40176;4-Ethyl-1,2-dimethoxybenzene;C10H14O2;166.0993797;166.217
HMDB41000;Karahana lactone;C10H14O2;166.0993797;166.217
HMDB41584;3-Hydroxy-p-mentha-1,8-dien-7-al;C10H14O2;166.0993797;166.217
HMDB36134;4-[(2-Furanylmethyl)thio]-2-pentanone;C10H14O2S;198.0714504;198.282
HMDB39670;3,3'-Dithiobis[4,5-dihydro-2-methylfuran];C10H14O2S2;230.0435211;230.347
HMDB29456;Amyl 2-furoate;C10H14O3;182.0942943;182.2164
HMDB32607;threo-Anethole glycol;C10H14O3;182.0942943;182.2164
HMDB33394;4-Ethyl-2,6-dimethoxyphenol;C10H14O3;182.0942943;182.2164
HMDB36522;Verimol J;C10H14O3;182.0942943;182.2164
HMDB37641;4-(Ethoxymethyl)-2-methoxyphenol;C10H14O3;182.0942943;182.2164
HMDB37727;Furfuryl pentanoate;C10H14O3;182.0942943;182.2164
HMDB38181;Peperinic acid;C10H14O3;182.0942943;182.2164
HMDB38354;2-Ethoxy-4-(methoxymethyl)phenol;C10H14O3;182.0942943;182.2164
HMDB39874;Furfuryl isovalerate;C10H14O3;182.0942943;182.2164
HMDB59891;Isoamyl 2-furoate;C10H14O3;182.0942943;182.2164
HMDB40055;Ethyl 3-[(2-furanylmethyl)thio]propanoate;C10H14O3S;214.066365;214.281
HMDB04998;Guaifenesin;C10H14O4;198.0892089;198.2158
HMDB30991;5-(3E-Pentenyl)tetrahydro-2-oxo-3-furancarboxylic acid;C10H14O4;198.0892089;198.2158
HMDB33093;3-(4-Hydroxy-3-methoxyphenyl)-1,2-propanediol;C10H14O4;198.0892089;198.2158
HMDB34099;(2E,4E)-2,7-Dimethyl-2,4-octadienedioic acid;C10H14O4;198.0892089;198.2158
HMDB59768;3,4-Methylene suberic acid;C10H14O4;198.0892089;198.2158
HMDB59779;2,3-Methylene suberic acid;C10H14O4;198.0892089;198.2158
HMDB33626;D-Erythroascorbic acid 1'-a-D-xylopyranoside;C10H14O9;278.063782;278.2128
HMDB38183;3-(4-Methyl-3-pentenyl)thiophene;C10H14S;166.0816211;166.283
HMDB60713;2-Chloro-2'-deoxyadenosine-5'-triphosphate;C10H15ClN5O12P3;524.9618582;525.627
HMDB14337;Phentermine;C10H15N;149.1204495;149.2328
HMDB15517;Methamphetamine;C10H15N;149.1204495;149.2328
HMDB32243;N,N-Dimethylphenethylamine;C10H15N;149.1204495;149.2328
HMDB32782;2,6-Diethylaniline;C10H15N;149.1204495;149.2328
HMDB34886;3-Pentylpyridine;C10H15N;149.1204495;149.2328
HMDB34893;2-Pentylpyridine;C10H15N;149.1204495;149.2328
HMDB28827;Glutamyl-Proline;C10H15N2O5;243.0980966;243.2365
HMDB29016;Prolyl-Glutamate;C10H15N2O5;243.0980966;243.2365
HMDB28820;Glutamyl-Hydroxyproline;C10H15N2O6;259.0930112;259.2359
HMDB28862;Hydroxyprolyl-Glutamate;C10H15N2O6;259.0930112;259.2359
HMDB01227;5-Thymidylic acid;C10H15N2O8P;322.056602;322.2085
HMDB06032;Imidazoleacetic acid ribotide;C10H15N2O9P;338.0515166;338.2079
HMDB14362;Bethanidine;C10H15N3;177.1265975;177.2462
HMDB41809;4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol;C10H15N3O2;209.1164267;209.245
HMDB41953;Nnal-N-oxide;C10H15N3O3;225.1113414;225.2444
HMDB02224;5-Methyldeoxycytidine;C10H15N3O4;241.106256;241.2438
HMDB60750;3'-Amino-3'-deoxythimidine;C10H15N3O4;241.106256;241.2438
HMDB00982;5-Methylcytidine;C10H15N3O5;257.1011706;257.2432
HMDB39229;Pyro-L-glutaminyl-L-glutamine;C10H15N3O5;257.1011706;257.2432
HMDB03537;2'-Deoxyinosine triphosphate;C10H15N4O13P3;491.9848461;492.1664
HMDB60411;6-Mercaptopurine ribonucleoside triphosphate;C10H15N4O13P3S;523.9569168;524.231
HMDB60790;6-Thioinosine triphosphate;C10H15N4O13P3S;523.9569168;524.231
HMDB00189;Inosine triphosphate;C10H15N4O14P3;507.9797607;508.1658
HMDB00293;Xanthosine 5-triphosphate;C10H15N4O15P3;523.9746754;524.1652
HMDB01439;Phosphoribosyl formamidocarboxamide;C10H15N4O9P;366.0576646;366.2213
HMDB15050;Phenformin;C10H15N5;205.1327455;205.2596
HMDB12215;Dihydrozeatin;C10H15N5O;221.1276601;221.259
HMDB00061;Adenosine 3',5'-diphosphate;C10H15N5O10P2;427.0294147;427.2011
HMDB00960;dGDP;C10H15N5O10P2;427.0294147;427.2011
HMDB01341;ADP;C10H15N5O10P2;427.0294147;427.2011
HMDB60874;Thioguanosine 5'-diphosphate;C10H15N5O10P2S;459.0014854;459.266
HMDB01201;Guanosine diphosphate;C10H15N5O11P2;443.0243294;443.2005
HMDB59648;8-oxo-dGDP;C10H15N5O11P2;443.0243294;443.2005
HMDB01134;Phosphoadenosine phosphosulfate;C10H15N5O13P2S;506.9862293;507.264
HMDB11104;3-Phosphoadenylylselenate;C10H15N5O13P2Se;554.9306804;554.16
HMDB14444;Penciclovir;C10H15N5O3;253.1174894;253.2578
HMDB28733;Asparaginyl-Histidine;C10H15N5O4;269.112404;269.2572
HMDB28880;Histidinyl-Asparagine;C10H15N5O4;269.112404;269.2572
HMDB01508;dADP;C10H15N5O9P2;411.0345001;411.2017
HMDB01943;Pseudoephedrine;C10H15NO;165.1153641;165.2322
HMDB04366;Hordenine;C10H15NO;165.1153641;165.2322
HMDB15451;Ephedrine;C10H15NO;165.1153641;165.2322
HMDB35652;Perilla sugar;C10H15NO;165.1153641;165.2322
HMDB38597;Nepetalactam;C10H15NO;165.1153641;165.2322
HMDB39665;5-Ethyl-1,2,3,4,5,6-hexahydro-7H-cyclopenta[b]pyridin-7-one;C10H15NO;165.1153641;165.2322
HMDB39666;6-Ethyl-1,2,3,4,5,6-hexahydro-7H-cyclopenta[b]pyridin-7-one;C10H15NO;165.1153641;165.2322
HMDB39678;3-Methyl-2-(1-pyrrolidinyl)-2-cyclopenten-1-one;C10H15NO;165.1153641;165.2322
HMDB39679;5-Methyl-2-(1-pyrrolidinyl)-2-cyclopenten-1-one;C10H15NO;165.1153641;165.2322
HMDB39682;2,3,4,5,6,7-Hexahydro-7-methylcyclopent[b]azepin-8(1H)-one;C10H15NO;165.1153641;165.2322
HMDB39836;2-(5-Methyl-2-furanyl)piperidine;C10H15NO;165.1153641;165.2322
HMDB40049;1-[(5-Methyl-2-furanyl)methyl]pyrrolidine;C10H15NO;165.1153641;165.2322
HMDB60767;4-Hydroxymethamphetamine;C10H15NO;165.1153641;165.2322
HMDB33868;beta-O-Methylynephrine;C10H15NO2;181.1102787;181.2316
HMDB35195;cis-6-Nitro-p-mentha-1(7),2-diene;C10H15NO2;181.1102787;181.2316
HMDB36090;(R)-2-Nitro-p-mentha-1,5-diene;C10H15NO2;181.1102787;181.2316
HMDB39784;2,5-Dimethyl-4-(1-pyrrolidinyl)-3(2H)-furanone;C10H15NO2;181.1102787;181.2316
HMDB39838;2-(5-Methyl-2-furanyl)-3-piperidinol;C10H15NO2;181.1102787;181.2316
HMDB40038;5-(1-Pyrrolidinylmethyl)-2-furanmethanol;C10H15NO2;181.1102787;181.2316
HMDB41806;3,4-Dimethoxyphenylethylamine;C10H15NO2;181.1102787;181.2316
HMDB60748;3-O-Methyl-a-methyldopamine;C10H15NO2;181.1102787;181.2316
HMDB32418;2-(4-Methyl-5-thiazolyl)ethyl butanoate;C10H15NO2S;213.0823494;213.297
HMDB32422;2-(4-Methyl-5-thiazolyl)ethyl isobutyrate;C10H15NO2S;213.0823494;213.297
HMDB04063;Metanephrine;C10H15NO3;197.1051934;197.231
HMDB36074;Tenuazonic acid;C10H15NO3;197.1051934;197.231
HMDB60558;Desglymidodrine;C10H15NO3;197.1051934;197.231
HMDB30277;Dihydromaleimide beta-D-glucoside;C10H15NO7;261.0848518;261.2286
HMDB39127;Pisatoside;C10H15NO7;261.0848518;261.2286
HMDB33209;Fenthion;C10H15O3PS2;278.0200222;278.328
HMDB03375;D-Limonene;C10H16;136.1252005;136.234
HMDB04321;(+)-Limonene;C10H16;136.1252005;136.234
HMDB05806;Gamma-terpinene;C10H16;136.1252005;136.234
HMDB06525;(+)-alpha-Pinene;C10H16;136.1252005;136.234
HMDB30088;cis-Ocimene;C10H16;136.1252005;136.234
HMDB30089;trans-Ocimen;C10H16;136.1252005;136.234
HMDB32473;Polylimonene;C10H16;136.1252005;136.234
HMDB33200;5-Isosylveterpinolene;C10H16;136.1252005;136.234
HMDB34697;(+)-alpha-Carene;C10H16;136.1252005;136.234
HMDB34928;(-)-4(10)-Thujene;C10H16;136.1252005;136.234
HMDB34970;(S)-alpha-Phellandrene;C10H16;136.1252005;136.234
HMDB35087;(-)-alpha-Carene;C10H16;136.1252005;136.234
HMDB35619;alpha-Carene;C10H16;136.1252005;136.234
HMDB35625;(-)-7,7-Dimethyl-2-methylenebicyclo[2.2.1]heptane;C10H16;136.1252005;136.234
HMDB35658;(-)-alpha-Pinene;C10H16;136.1252005;136.234
HMDB35850;alpha-Phellandrene;C10H16;136.1252005;136.234
HMDB35851;(R)-alpha-Phellandrene;C10H16;136.1252005;136.234
HMDB36076;(+)-4(10)-Thujene;C10H16;136.1252005;136.234
HMDB36081;beta-Phellandrene;C10H16;136.1252005;136.234
HMDB36104;(Z)-3,7-Dimethyl-1,3,7-octatriene;C10H16;136.1252005;136.234
HMDB36116;(-)-3-Thujene;C10H16;136.1252005;136.234
HMDB36559;(-)-beta-Pinene;C10H16;136.1252005;136.234
HMDB36560;beta-Pinene;C10H16;136.1252005;136.234
HMDB36994;Terpinolene;C10H16;136.1252005;136.234
HMDB36995;alpha-Terpinene;C10H16;136.1252005;136.234
HMDB36997;beta-Terpinene;C10H16;136.1252005;136.234
HMDB37046;Sylveterpinolene;C10H16;136.1252005;136.234
HMDB38121;1,7,7-Trimethyltricyclo[2.2.1.02,6]heptane;C10H16;136.1252005;136.234
HMDB38150;p-Mentha-2,4-diene;C10H16;136.1252005;136.234
HMDB38169;7-Methyl-3-methylene-1,6-octadiene;C10H16;136.1252005;136.234
HMDB41574;Artemisiatriene;C10H16;136.1252005;136.234
HMDB41633;(-)-beta-Phellandrene;C10H16;136.1252005;136.234
HMDB41634;(+)-beta-Phellandrene;C10H16;136.1252005;136.234
HMDB59726;(+)-4-Carene;C10H16;136.1252005;136.234
HMDB59839;Camphene;C10H16;136.1252005;136.234
HMDB59884;2-Carene;C10H16;136.1252005;136.234
HMDB14381;Pipobroman;C10H16Br2N2O2;353.9578531;356.054
HMDB39979;2,5-Diethyl-3,6-dimethylpyrazine;C10H16N2;164.1313485;164.2474
HMDB39980;2,3-Diethyl-5,6-dimethylpyrazine;C10H16N2;164.1313485;164.2474
HMDB39981;2,6-Diethyl-3,5-dimethylpyrazine;C10H16N2;164.1313485;164.2474
HMDB40001;Trimethylpropylpyrazine;C10H16N2;164.1313485;164.2474
HMDB01274;dTDP;C10H16N2O11P2;402.0229324;402.1884
HMDB29741;2-Isopropyl-3,5-dimethoxy-6-methylpyrazine;C10H16N2O2;196.1211778;196.2462
HMDB40551;L-alpha-Amino-1H-pyrrole-1-hexanoic acid;C10H16N2O2;196.1211778;196.2462
HMDB11180;L-prolyl-L-proline ;C10H16N2O3;212.1160924;212.2456
HMDB14382;Butabarbital;C10H16N2O3;212.1160924;212.2456
HMDB15442;Butethal;C10H16N2O3;212.1160924;212.2456
HMDB00030;Biotin;C10H16N2O3S;244.0881631;244.311
HMDB06695;Prolylhydroxyproline;C10H16N2O4;228.111007;228.245
HMDB28871;Hydroxyprolyl-Proline;C10H16N2O4;228.111007;228.245
HMDB29018;Prolyl-Hydroxyproline;C10H16N2O4;228.111007;228.245
HMDB40573;Tetraacetylethylenediamine;C10H16N2O4;228.111007;228.245
HMDB15007;Dorzolamide;C10H16N2O4S3;324.0272191;324.44
HMDB14336;Carbidopa;C10H16N2O5;244.1059216;244.2444
HMDB28864;Hydroxyprolyl-Hydroxyproline;C10H16N2O5;244.1059216;244.2444
HMDB29439;(2S,4S)-Pinnatanine;C10H16N2O5;244.1059216;244.2444
HMDB04818;Biotin sulfone;C10H16N2O5S;276.0779923;276.309
HMDB11161;L-alpha-glutamyl-L-hydroxyproline ;C10H16N2O6;260.1008363;260.2438
HMDB29403;Oxypinnatanine;C10H16N2O6;260.1008363;260.2438
HMDB11737;Gamma Glutamylglutamic acid;C10H16N2O7;276.0957509;276.2432
HMDB42036;Thymidine glycol;C10H16N2O7;276.0957509;276.2432
HMDB15109;Edetic Acid;C10H16N2O8;292.0906655;292.2426
HMDB34890;Bis(4-isothiocyanatobutyl) disulfide;C10H16N2S4;292.0196313;292.507
HMDB28796;Glutaminyl-Glutamate;C10H16N3O6;274.1039103;274.2505
HMDB28817;Glutamyl-Glutamine;C10H16N3O6;274.1039103;274.2505
HMDB28833;Glutamyl-Gamma-glutamate;C10H16N3O6;274.1039103;274.2505
HMDB29148;Gamma-glutamyl-Glutamate;C10H16N3O6;274.1039103;274.2505
HMDB00194;Anserine;C10H16N4O3;240.1222404;240.259
HMDB00745;Homocarnosine;C10H16N4O3;240.1222404;240.259
HMDB05769;Balenine;C10H16N4O3;240.1222404;240.259
HMDB11655;2-(3-Carboxy-3-aminopropyl)-L-histidine ;C10H16N4O4;256.117155;256.2584
HMDB28895;Histidinyl-Threonine;C10H16N4O4;256.117155;256.2584
HMDB29063;Threoninyl-Histidine;C10H16N4O4;256.117155;256.2584
HMDB34073;Vicine;C10H16N4O7;304.1018989;304.2566
HMDB04645;S-Nitrosoglutathione;C10H16N4O7S;336.0739696;336.322
HMDB60728;2',3'-Dideoxyadenosine-5-triphosphate;C10H16N5O11P3;475.0059159;475.1822
HMDB01532;Deoxyadenosine triphosphate;C10H16N5O12P3;491.0008305;491.1816
HMDB00538;Adenosine triphosphate;C10H16N5O13P3;506.9957452;507.181
HMDB01440;dGTP;C10H16N5O13P3;506.9957452;507.181
HMDB59593;2-hydroxy-dATP;C10H16N5O13P3;506.9957452;507.181
HMDB60875;Thioguanosine 5'-triphosphate;C10H16N5O13P3S;538.9678158;539.246
HMDB01273;Guanosine triphosphate;C10H16N5O14P3;522.9906598;523.1804
HMDB11615;8-Oxo-dGTP;C10H16N5O14P3;522.9906598;523.1804
HMDB14644;Cimetidine;C10H16N6S;252.1157152;252.339
HMDB15145;Edrophonium;C10H16NO;166.1231891;166.2401
HMDB01504;Aminoparathion;C10H16NO3PS;261.0588506;261.278
HMDB03450;(-)-trans-Carveol;C10H16O;152.1201151;152.2334
HMDB03634;Perillyl alcohol;C10H16O;152.1201151;152.2334
HMDB03667;Alpha-Pinene-oxide;C10H16O;152.1201151;152.2334
HMDB30892;p-Menth-3-en-9-al;C10H16O;152.1201151;152.2334
HMDB30893;Isocitral;C10H16O;152.1201151;152.2334
HMDB31854;3-Methyl-5-propyl-2-cyclohexen-1-one;C10H16O;152.1201151;152.2334
HMDB32120;2,6-Dimethyl-1,7-octadien-3-one;C10H16O;152.1201151;152.2334
HMDB32242;(E)-3,7-Dimethyl-1,5,7-octatrien-3-ol;C10H16O;152.1201151;152.2334
HMDB32536;2-(trans-2-Pentenyl)cyclopentanone;C10H16O;152.1201151;152.2334
HMDB34715;p-Mentha-1(6),8-dien-3-ol;C10H16O;152.1201151;152.2334
HMDB34916;cis-2-Thujen-4-ol;C10H16O;152.1201151;152.2334
HMDB34973;(R)-Campholenic aldehyde;C10H16O;152.1201151;152.2334
HMDB34974;(R)-Carvotanacetone;C10H16O;152.1201151;152.2334
HMDB34975;Piperitone;C10H16O;152.1201151;152.2334
HMDB34985;(+)-Fenchone;C10H16O;152.1201151;152.2334
HMDB35054;(1S,4R)-p-Mentha-2,8-dien-1-ol;C10H16O;152.1201151;152.2334
HMDB35077;(1R,4R)-p-Mentha-2,8-dien-1-ol;C10H16O;152.1201151;152.2334
HMDB35078;Geranial;C10H16O;152.1201151;152.2334
HMDB35092;cis-Citral;C10H16O;152.1201151;152.2334
HMDB35100;2-Pinen-10-ol;C10H16O;152.1201151;152.2334
HMDB35120;Dehydrolinalool;C10H16O;152.1201151;152.2334
HMDB35125;Darwinol;C10H16O;152.1201151;152.2334
HMDB35158;1,2-Epoxy-p-menth-8-ene;C10H16O;152.1201151;152.2334
HMDB35203;(S)-9,10-Cyclo-p-menth-1-en-4-ol;C10H16O;152.1201151;152.2334
HMDB35241;(Z)-2-Methyl-6-methylene-2,7-octadien-1-ol;C10H16O;152.1201151;152.2334
HMDB35277;(2S,4R)-p-Mentha-1(7),5-dien-2-ol;C10H16O;152.1201151;152.2334
HMDB35280;Teresantalol;C10H16O;152.1201151;152.2334
HMDB35600;(S)-Phellandral;C10H16O;152.1201151;152.2334
HMDB35604;(R)-p-Menth-4(8)-en-3-one;C10H16O;152.1201151;152.2334
HMDB35622;(+)-cis-Carveol;C10H16O;152.1201151;152.2334
HMDB35656;3-Pinanone;C10H16O;152.1201151;152.2334
HMDB35706;alpha-Cyclocitral;C10H16O;152.1201151;152.2334
HMDB35737;(R)-Piperitone;C10H16O;152.1201151;152.2334
HMDB35738;(S)-Piperitone;C10H16O;152.1201151;152.2334
HMDB35741;(-)-trans-Isopulegone;C10H16O;152.1201151;152.2334
HMDB35743;Pinocarveol;C10H16O;152.1201151;152.2334
HMDB35744;(-)-Isopinocamphone;C10H16O;152.1201151;152.2334
HMDB36044;Marmelo oxide A;C10H16O;152.1201151;152.2334
HMDB36079;Dihydrocarvone;C10H16O;152.1201151;152.2334
HMDB36080;(1S,4S)-Dihydrocarvone;C10H16O;152.1201151;152.2334
HMDB36082;(-)-cis-Carveol;C10H16O;152.1201151;152.2334
HMDB36083;Carveol;C10H16O;152.1201151;152.2334
HMDB36085;Dehydro-1,8-cineole;C10H16O;152.1201151;152.2334
HMDB36087;(R)-p-Mentha-1,8-dien-7-ol;C10H16O;152.1201151;152.2334
HMDB36088;(S)-p-Mentha-1,8-dien-7-ol;C10H16O;152.1201151;152.2334
HMDB36113;(+)-3-Thujone;C10H16O;152.1201151;152.2334
HMDB36114;(-)-3-Thujone;C10H16O;152.1201151;152.2334
HMDB36115;(-)-3-Isothujone;C10H16O;152.1201151;152.2334
HMDB36127;(-)-Pinocamphone;C10H16O;152.1201151;152.2334
HMDB36128;(-)-trans-Pinocarveol;C10H16O;152.1201151;152.2334
