# TO BE USED TO INSERT MODEL ANNOTATIONS IN METABOLIC ATLAS DATABASE
# for GENES/ENZYMES ONLY
# annotations will be visible in the GEM browser pages and some can be used by the search engine
#
# some rules:
# this is a TAB separated file, thus TABs are not allowed in any field values
# each line added must have exactly 17 columns to be parsed properly
# do not modify the @ line
# column 'ID' is mandatory, other columns are optional
# external_id / external_link must be filled as pair to be valid
# be consistent with external ids: e.g. if a UNIPROT ID has been provided as external_id1 for gene #1, you must provide a UNIPROT ID as external_id1 for gene #2 as well
# follow the max size limits
#
# columns description:
# column name        | max size | description
# ---------------------------------------------
# name               | 255      | primary name of the gene
# name_link          | 255      | ID URL, if the model ID is from an external database
# alt_name1          | 255      | long name or full name of the gene
# alt_name2          | 255      | another commonly use name or protein name
# aliases            | 2000     | list of aliases, semi-colon separated values
# external_id1       | 50       | the identifier (only) in a external database or model
# external_link1     | 255      | full URL to associate with the ‘external_id1’ column
# external_id2       | 50       | the identifier (only) in a external database or model
# external_link2     | 255      | full URL to associate with the ‘external_id2’ column
# external_id3       | 50       | the identifier (only) in a external database  or model
# external_link3     | 255      | full URL to associate with the ‘external_id3’ column
# external_id4       | 50       | the identifier (only) in a external database  or model
# external_link4     | 255      | full URL to associate with the ‘external_id4’ column
# function           | 3000     | some text about the function, can describe multiple functions
# ec                 | 255      | EC code, semi-colon separated values
# catalytic_activity | 2000     | some text about the catalytic activity
#
# In this line specify the name of external databases used for name_link and external_id columns:		[name_link]				[external_id1]		[external_id2]		[external_id3]		[external_id4]			
# e.g. replace [external_id2] with "UNIPROT" if the 'external_id2' column contains UNIPROT IDs and the 'external_link2' column UNIPROT links.
#
@ID	name	name_link	alt_name1	alt_name2	aliases	external_id1	external_link1	external_id2	external_link2	external_id3	external_link3	external_id4	external_link4	function	ec	catalytic_activity
ENSG00000033100	CHPF2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000033100				ENSG00000033100	https://www.proteinatlas.org/ENSG00000033100/cell									
ENSG00000033170	FUT8	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000033170				ENSG00000033170	https://www.proteinatlas.org/ENSG00000033170/cell									
ENSG00000033178	UBA6	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000033178				ENSG00000033178	https://www.proteinatlas.org/ENSG00000033178/cell									
ENSG00000033627	ATP6V0A1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000033627				ENSG00000033627	https://www.proteinatlas.org/ENSG00000033627/cell									
ENSG00000033867	SLC4A7	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000033867				ENSG00000033867	https://www.proteinatlas.org/ENSG00000033867/cell									
ENSG00000034152	MAP2K3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000034152				ENSG00000034152	https://www.proteinatlas.org/ENSG00000034152/cell									
ENSG00000034677	RNF19A	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000034677				ENSG00000034677	https://www.proteinatlas.org/ENSG00000034677/cell									
ENSG00000035664	DAPK2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000035664				ENSG00000035664	https://www.proteinatlas.org/ENSG00000035664/cell									
ENSG00000035687	ADSS	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000035687				ENSG00000035687	https://www.proteinatlas.org/ENSG00000035687/cell									
ENSG00000036473	OTC	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000036473				ENSG00000036473	https://www.proteinatlas.org/ENSG00000036473/cell									
ENSG00000036530	CYP46A1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000036530				ENSG00000036530	https://www.proteinatlas.org/ENSG00000036530/cell									
ENSG00000036565	SLC18A1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000036565				ENSG00000036565	https://www.proteinatlas.org/ENSG00000036565/cell									
ENSG00000036672	USP2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000036672				ENSG00000036672	https://www.proteinatlas.org/ENSG00000036672/cell									
ENSG00000037280	FLT4	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000037280				ENSG00000037280	https://www.proteinatlas.org/ENSG00000037280/cell									
ENSG00000037757	MRI1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000037757				ENSG00000037757	https://www.proteinatlas.org/ENSG00000037757/cell									
ENSG00000037897	METTL1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000037897				ENSG00000037897	https://www.proteinatlas.org/ENSG00000037897/cell									
ENSG00000038002	AGA	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000038002				ENSG00000038002	https://www.proteinatlas.org/ENSG00000038002/cell									
ENSG00000038210	PI4K2B	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000038210				ENSG00000038210	https://www.proteinatlas.org/ENSG00000038210/cell									
ENSG00000038274	MAT2B	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000038274				ENSG00000038274	https://www.proteinatlas.org/ENSG00000038274/cell									
ENSG00000038382	TRIO	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000038382				ENSG00000038382	https://www.proteinatlas.org/ENSG00000038382/cell									
ENSG00000039123	MTREX	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000039123				ENSG00000039123	https://www.proteinatlas.org/ENSG00000039123/cell									
ENSG00000039650	PNKP	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000039650				ENSG00000039650	https://www.proteinatlas.org/ENSG00000039650/cell									
ENSG00000040199	PHLPP2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000040199				ENSG00000040199	https://www.proteinatlas.org/ENSG00000040199/cell									
ENSG00000040933	INPP4A	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000040933				ENSG00000040933	https://www.proteinatlas.org/ENSG00000040933/cell									
ENSG00000041880	PARP3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000041880				ENSG00000041880	https://www.proteinatlas.org/ENSG00000041880/cell									
ENSG00000043514	TRIT1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000043514				ENSG00000043514	https://www.proteinatlas.org/ENSG00000043514/cell									
ENSG00000044446	PHKA2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000044446				ENSG00000044446	https://www.proteinatlas.org/ENSG00000044446/cell									
ENSG00000044524	EPHA3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000044524				ENSG00000044524	https://www.proteinatlas.org/ENSG00000044524/cell									
ENSG00000047230	CTPS2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000047230				ENSG00000047230	https://www.proteinatlas.org/ENSG00000047230/cell									
ENSG00000047249	ATP6V1H	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000047249				ENSG00000047249	https://www.proteinatlas.org/ENSG00000047249/cell									
ENSG00000047315	POLR2B	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000047315				ENSG00000047315	https://www.proteinatlas.org/ENSG00000047315/cell									
ENSG00000047457	CP	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000047457				ENSG00000047457	https://www.proteinatlas.org/ENSG00000047457/cell									
ENSG00000047936	ROS1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000047936				ENSG00000047936	https://www.proteinatlas.org/ENSG00000047936/cell									
ENSG00000048028	USP28	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000048028				ENSG00000048028	https://www.proteinatlas.org/ENSG00000048028/cell									
ENSG00000048392	RRM2B	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000048392				ENSG00000048392	https://www.proteinatlas.org/ENSG00000048392/cell									
ENSG00000049239	H6PD	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000049239				ENSG00000049239	https://www.proteinatlas.org/ENSG00000049239/cell									
ENSG00000049759	NEDD4L	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000049759				ENSG00000049759	https://www.proteinatlas.org/ENSG00000049759/cell									
ENSG00000049860	HEXB	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000049860				ENSG00000049860	https://www.proteinatlas.org/ENSG00000049860/cell									
ENSG00000050438	SLC4A8	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000050438				ENSG00000050438	https://www.proteinatlas.org/ENSG00000050438/cell									
ENSG00000050748	MAPK9	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000050748				ENSG00000050748	https://www.proteinatlas.org/ENSG00000050748/cell									
ENSG00000051341	POLQ	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000051341				ENSG00000051341	https://www.proteinatlas.org/ENSG00000051341/cell									
ENSG00000051382	PIK3CB	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000051382				ENSG00000051382	https://www.proteinatlas.org/ENSG00000051382/cell									
ENSG00000052802	MSMO1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000052802				ENSG00000052802	https://www.proteinatlas.org/ENSG00000052802/cell									
ENSG00000053371	AKR7A2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000053371				ENSG00000053371	https://www.proteinatlas.org/ENSG00000053371/cell									
ENSG00000054148	PHPT1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000054148				ENSG00000054148	https://www.proteinatlas.org/ENSG00000054148/cell									
ENSG00000054179	ENTPD2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000054179				ENSG00000054179	https://www.proteinatlas.org/ENSG00000054179/cell									
ENSG00000054267	ARID4B	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000054267				ENSG00000054267	https://www.proteinatlas.org/ENSG00000054267/cell									
ENSG00000054356	PTPRN	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000054356				ENSG00000054356	https://www.proteinatlas.org/ENSG00000054356/cell									
ENSG00000054392	HHAT	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000054392				ENSG00000054392	https://www.proteinatlas.org/ENSG00000054392/cell									
ENSG00000054983	GALC	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000054983				ENSG00000054983	https://www.proteinatlas.org/ENSG00000054983/cell									
ENSG00000055332	EIF2AK2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000055332				ENSG00000055332	https://www.proteinatlas.org/ENSG00000055332/cell									
ENSG00000055483	USP36	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000055483				ENSG00000055483	https://www.proteinatlas.org/ENSG00000055483/cell									
ENSG00000055609	KMT2C	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000055609				ENSG00000055609	https://www.proteinatlas.org/ENSG00000055609/cell									
ENSG00000056998	GYG2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000056998				ENSG00000056998	https://www.proteinatlas.org/ENSG00000056998/cell									
ENSG00000057252	SOAT1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000057252				ENSG00000057252	https://www.proteinatlas.org/ENSG00000057252/cell									
ENSG00000058056	USP13	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000058056				ENSG00000058056	https://www.proteinatlas.org/ENSG00000058056/cell									
ENSG00000058091	CDK14	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000058091				ENSG00000058091	https://www.proteinatlas.org/ENSG00000058091/cell									
ENSG00000058404	CAMK2B	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000058404				ENSG00000058404	https://www.proteinatlas.org/ENSG00000058404/cell									
ENSG00000058600	POLR3E	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000058600				ENSG00000058600	https://www.proteinatlas.org/ENSG00000058600/cell									
ENSG00000058668	ATP2B4	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000058668				ENSG00000058668	https://www.proteinatlas.org/ENSG00000058668/cell									
ENSG00000058729	RIOK2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000058729				ENSG00000058729	https://www.proteinatlas.org/ENSG00000058729/cell									
ENSG00000058866	DGKG	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000058866				ENSG00000058866	https://www.proteinatlas.org/ENSG00000058866/cell									
ENSG00000059377	TBXAS1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000059377				ENSG00000059377	https://www.proteinatlas.org/ENSG00000059377/cell									
ENSG00000059378	PARP12	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000059378				ENSG00000059378	https://www.proteinatlas.org/ENSG00000059378/cell									
ENSG00000059573	ALDH18A1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000059573				ENSG00000059573	https://www.proteinatlas.org/ENSG00000059573/cell									
ENSG00000059588	TARBP1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000059588				ENSG00000059588	https://www.proteinatlas.org/ENSG00000059588/cell									
ENSG00000059758	CDK17	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000059758				ENSG00000059758	https://www.proteinatlas.org/ENSG00000059758/cell									
ENSG00000059804	SLC2A3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000059804				ENSG00000059804	https://www.proteinatlas.org/ENSG00000059804/cell									
ENSG00000060069	CTDP1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000060069				ENSG00000060069	https://www.proteinatlas.org/ENSG00000060069/cell									
ENSG00000060140	STYK1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000060140				ENSG00000060140	https://www.proteinatlas.org/ENSG00000060140/cell									
ENSG00000060237	WNK1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000060237				ENSG00000060237	https://www.proteinatlas.org/ENSG00000060237/cell									
ENSG00000060642	PIGV	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000060642				ENSG00000060642	https://www.proteinatlas.org/ENSG00000060642/cell									
ENSG00000060656	PTPRU	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000060656				ENSG00000060656	https://www.proteinatlas.org/ENSG00000060656/cell									
ENSG00000060762	MPC1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000060762				ENSG00000060762	https://www.proteinatlas.org/ENSG00000060762/cell									
ENSG00000060971	ACAA1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000060971				ENSG00000060971	https://www.proteinatlas.org/ENSG00000060971/cell									
ENSG00000060982	BCAT1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000060982				ENSG00000060982	https://www.proteinatlas.org/ENSG00000060982/cell									
ENSG00000061918	GUCY1B1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000061918				ENSG00000061918	https://www.proteinatlas.org/ENSG00000061918/cell									
ENSG00000061938	TNK2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000061938				ENSG00000061938	https://www.proteinatlas.org/ENSG00000061938/cell									
ENSG00000062282	DGAT2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000062282				ENSG00000062282	https://www.proteinatlas.org/ENSG00000062282/cell									
ENSG00000062485	CS	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000062485				ENSG00000062485	https://www.proteinatlas.org/ENSG00000062485/cell									
ENSG00000062524	LTK	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000062524				ENSG00000062524	https://www.proteinatlas.org/ENSG00000062524/cell									
ENSG00000062822	POLD1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000062822				ENSG00000062822	https://www.proteinatlas.org/ENSG00000062822/cell									
ENSG00000063176	SPHK2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000063176				ENSG00000063176	https://www.proteinatlas.org/ENSG00000063176/cell									
ENSG00000063601	MTMR1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000063601				ENSG00000063601	https://www.proteinatlas.org/ENSG00000063601/cell									
ENSG00000063854	HAGH	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000063854				ENSG00000063854	https://www.proteinatlas.org/ENSG00000063854/cell									
ENSG00000064225	ST3GAL6	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000064225				ENSG00000064225	https://www.proteinatlas.org/ENSG00000064225/cell									
ENSG00000064270	ATP2C2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000064270				ENSG00000064270	https://www.proteinatlas.org/ENSG00000064270/cell									
ENSG00000064393	HIPK2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000064393				ENSG00000064393	https://www.proteinatlas.org/ENSG00000064393/cell									
ENSG00000064601	CTSA	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000064601				ENSG00000064601	https://www.proteinatlas.org/ENSG00000064601/cell									
ENSG00000064651	SLC12A2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000064651				ENSG00000064651	https://www.proteinatlas.org/ENSG00000064651/cell									
ENSG00000064655	EYA2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000064655				ENSG00000064655	https://www.proteinatlas.org/ENSG00000064655/cell									
ENSG00000064763	FAR2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000064763				ENSG00000064763	https://www.proteinatlas.org/ENSG00000064763/cell									
ENSG00000065154	OAT	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000065154				ENSG00000065154	https://www.proteinatlas.org/ENSG00000065154/cell									
ENSG00000065243	PKN2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000065243				ENSG00000065243	https://www.proteinatlas.org/ENSG00000065243/cell									
ENSG00000065357	DGKA	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000065357				ENSG00000065357	https://www.proteinatlas.org/ENSG00000065357/cell									
ENSG00000065361	ERBB3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000065361				ENSG00000065361	https://www.proteinatlas.org/ENSG00000065361/cell									
ENSG00000065427	KARS	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000065427				ENSG00000065427	https://www.proteinatlas.org/ENSG00000065427/cell									
ENSG00000065485	PDIA5	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000065485				ENSG00000065485	https://www.proteinatlas.org/ENSG00000065485/cell									
ENSG00000065518	NDUFB4	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000065518				ENSG00000065518	https://www.proteinatlas.org/ENSG00000065518/cell									
ENSG00000065534	MYLK	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000065534				ENSG00000065534	https://www.proteinatlas.org/ENSG00000065534/cell									
ENSG00000065559	MAP2K4	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000065559				ENSG00000065559	https://www.proteinatlas.org/ENSG00000065559/cell									
ENSG00000065613	SLK	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000065613				ENSG00000065613	https://www.proteinatlas.org/ENSG00000065613/cell									
ENSG00000065615	CYB5R4	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000065615				ENSG00000065615	https://www.proteinatlas.org/ENSG00000065615/cell									
ENSG00000065621	GSTO2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000065621				ENSG00000065621	https://www.proteinatlas.org/ENSG00000065621/cell									
ENSG00000065675	PRKCQ	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000065675				ENSG00000065675	https://www.proteinatlas.org/ENSG00000065675/cell									
ENSG00000065833	ME1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000065833				ENSG00000065833	https://www.proteinatlas.org/ENSG00000065833/cell									
ENSG00000065883	CDK13	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000065883				ENSG00000065883	https://www.proteinatlas.org/ENSG00000065883/cell									
ENSG00000065911	MTHFD2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000065911				ENSG00000065911	https://www.proteinatlas.org/ENSG00000065911/cell									
ENSG00000065923	SLC9A7	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000065923				ENSG00000065923	https://www.proteinatlas.org/ENSG00000065923/cell									
ENSG00000065989	PDE4A	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000065989				ENSG00000065989	https://www.proteinatlas.org/ENSG00000065989/cell									
ENSG00000066056	TIE1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000066056				ENSG00000066056	https://www.proteinatlas.org/ENSG00000066056/cell									
ENSG00000066230	SLC9A3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000066230				ENSG00000066230	https://www.proteinatlas.org/ENSG00000066230/cell									
ENSG00000066322	ELOVL1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000066322				ENSG00000066322	https://www.proteinatlas.org/ENSG00000066322/cell									
ENSG00000066379	ZNRD1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000066379				ENSG00000066379	https://www.proteinatlas.org/ENSG00000066379/cell									
ENSG00000066468	FGFR2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000066468				ENSG00000066468	https://www.proteinatlas.org/ENSG00000066468/cell									
ENSG00000066651	TRMT11	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000066651				ENSG00000066651	https://www.proteinatlas.org/ENSG00000066651/cell									
ENSG00000066813	ACSM2B	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000066813				ENSG00000066813	https://www.proteinatlas.org/ENSG00000066813/cell									
ENSG00000066926	FECH	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000066926				ENSG00000066926	https://www.proteinatlas.org/ENSG00000066926/cell									
ENSG00000067057	PFKP	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000067057				ENSG00000067057	https://www.proteinatlas.org/ENSG00000067057/cell									
ENSG00000067064	IDI1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000067064				ENSG00000067064	https://www.proteinatlas.org/ENSG00000067064/cell									
ENSG00000067113	PLPP1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000067113				ENSG00000067113	https://www.proteinatlas.org/ENSG00000067113/cell									
ENSG00000067177	PHKA1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000067177				ENSG00000067177	https://www.proteinatlas.org/ENSG00000067177/cell									
ENSG00000067225	PKM	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000067225				ENSG00000067225	https://www.proteinatlas.org/ENSG00000067225/cell									
ENSG00000067365	METTL22	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000067365				ENSG00000067365	https://www.proteinatlas.org/ENSG00000067365/cell									
ENSG00000067606	PRKCZ	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000067606				ENSG00000067606	https://www.proteinatlas.org/ENSG00000067606/cell									
ENSG00000067829	IDH3G	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000067829				ENSG00000067829	https://www.proteinatlas.org/ENSG00000067829/cell									
ENSG00000067840	PDZD4	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000067840				ENSG00000067840	https://www.proteinatlas.org/ENSG00000067840/cell									
ENSG00000067842	ATP2B3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000067842				ENSG00000067842	https://www.proteinatlas.org/ENSG00000067842/cell									
ENSG00000067900	ROCK1	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000067900				ENSG00000067900	https://www.proteinatlas.org/ENSG00000067900/cell									
ENSG00000067992	PDK3	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000067992				ENSG00000067992	https://www.proteinatlas.org/ENSG00000067992/cell									
ENSG00000068001	HYAL2	https://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000068001				ENSG00000068001	https://www.proteinatlas.org/ENSG00000068001/cell									
